"dev.low","dev.high","base","date"
0.00656322265144041,0.0168886323830835,0.005,"2020-04-01"
0.00735379870247935,0.0150509633345818,0.025,"2020-04-01"
0.00778107208992556,0.0142134074795248,0.05,"2020-04-01"
0.00929756267716414,0.0119006245427186,0.25,"2020-04-01"
0.0105128511102135,0.0105128511102135,0.5,"2020-04-01"
0.00688588429573962,0.0177189125951215,0.005,"2020-04-02"
0.00771532670590106,0.0157908999230133,0.025,"2020-04-02"
0.0081636057396708,0.0149121680841847,0.05,"2020-04-02"
0.00975465015091158,0.0124856839391568,0.25,"2020-04-02"
0.0110296846850656,0.0110296846850656,0.5,"2020-04-02"
0.0131043371422686,0.0337203755492265,0.005,"2020-04-03"
0.0146828261955302,0.0300512276250443,0.025,"2020-04-03"
0.0155359337035904,0.0283789372148235,0.05,"2020-04-03"
0.018563806592207,0.0237611619311917,0.25,"2020-04-03"
0.0209902897693827,0.0209902897693827,0.5,"2020-04-03"
0.0239621370188479,0.0616599107963498,0.005,"2020-04-04"
0.0268485074293744,0.054950633986149,0.025,"2020-04-04"
0.0284084702705324,0.0518927416631743,0.05,"2020-04-04"
0.0339451337617868,0.0434488377199734,0.25,"2020-04-04"
0.0383821168563278,0.0383821168563278,0.5,"2020-04-04"
0.0267981305767355,0.0689575533088197,0.005,"2020-04-05"
0.0300261119163495,0.0614542126888323,0.025,"2020-04-05"
0.03177070121902,0.0580344092841436,0.05,"2020-04-05"
0.0379626460810903,0.0485911430066274,0.25,"2020-04-05"
0.0429247599460078,0.0429247599460078,0.5,"2020-04-05"
0.0331436348168797,0.0852859477711915,0.005,"2020-04-06"
0.0371359668345745,0.0760058981534238,0.025,"2020-04-06"
0.0392936558042426,0.0717763227035257,0.05,"2020-04-06"
0.0469517854908288,0.0600969942487169,0.25,"2020-04-06"
0.0530888736503057,0.0530888736503057,0.5,"2020-04-06"
0.035852024957888,0.0922552382966957,0.005,"2020-04-07"
0.0401705973754696,0.0822168531785613,0.025,"2020-04-07"
0.0425046056765899,0.0776416505663906,0.05,"2020-04-07"
0.0507885328369991,0.0650079253408181,0.25,"2020-04-07"
0.0574271238991438,0.0574271238991438,0.5,"2020-04-07"
0.035852024957888,0.0922552382966957,0.005,"2020-04-08"
0.0401705973754696,0.0822168531785613,0.025,"2020-04-08"
0.0425046056765899,0.0776416505663906,0.05,"2020-04-08"
0.0507885328369991,0.0650079253408181,0.25,"2020-04-08"
0.0574271238991438,0.0574271238991438,0.5,"2020-04-08"
0.035852024957888,0.0922552382966957,0.005,"2020-04-09"
0.0401705973754696,0.0822168531785613,0.025,"2020-04-09"
0.0425046056765899,0.0776416505663906,0.05,"2020-04-09"
0.0507885328369991,0.0650079253408181,0.25,"2020-04-09"
0.0574271238991438,0.0574271238991438,0.5,"2020-04-09"
0.035852024957888,0.0922552382966957,0.005,"2020-04-10"
0.0401705973754696,0.0822168531785613,0.025,"2020-04-10"
0.0425046056765899,0.0776416505663906,0.05,"2020-04-10"
0.0507885328369991,0.0650079253408181,0.25,"2020-04-10"
0.0574271238991438,0.0574271238991438,0.5,"2020-04-10"
0.0374829108057561,0.0964518705010553,0.005,"2020-04-11"
0.0419979323401476,0.085956845618672,0.025,"2020-04-11"
0.0444381131966976,0.0811735199451099,0.05,"2020-04-11"
0.0530988709430096,0.0679650945819457,0.25,"2020-04-11"
0.060039447296801,0.060039447296801,0.5,"2020-04-11"
0.037595760171396,0.0967422570309923,0.005,"2020-04-12"
0.0421243750288527,0.086215634898692,0.025,"2020-04-12"
0.0445719025096586,0.0814179081218989,0.05,"2020-04-12"
0.0532587350990556,0.0681697163054018,0.25,"2020-04-12"
0.0602202073657275,0.0602202073657275,0.5,"2020-04-12"
0.037595760171396,0.0967422570309923,0.005,"2020-04-13"
0.0421243750288527,0.086215634898692,0.025,"2020-04-13"
0.0445719025096586,0.0814179081218989,0.05,"2020-04-13"
0.0532587350990556,0.0681697163054018,0.25,"2020-04-13"
0.0602202073657275,0.0602202073657275,0.5,"2020-04-13"
0.037595760171396,0.0967422570309923,0.005,"2020-04-14"
0.0421243750288527,0.086215634898692,0.025,"2020-04-14"
0.0445719025096586,0.0814179081218989,0.05,"2020-04-14"
0.0532587350990556,0.0681697163054018,0.25,"2020-04-14"
0.0602202073657275,0.0602202073657275,0.5,"2020-04-14"
0.037595760171396,0.0967422570309923,0.005,"2020-04-15"
0.0421243750288527,0.086215634898692,0.025,"2020-04-15"
0.0445719025096586,0.0814179081218989,0.05,"2020-04-15"
0.0532587350990556,0.0681697163054018,0.25,"2020-04-15"
0.0602202073657275,0.0602202073657275,0.5,"2020-04-15"
0.037595760171396,0.0967422570309923,0.005,"2020-04-16"
0.0421243750288527,0.086215634898692,0.025,"2020-04-16"
0.0445719025096586,0.0814179081218989,0.05,"2020-04-16"
0.0532587350990556,0.0681697163054018,0.25,"2020-04-16"
0.0602202073657275,0.0602202073657275,0.5,"2020-04-16"
0.037595760171396,0.0967422570309923,0.005,"2020-04-17"
0.0421243750288527,0.086215634898692,0.025,"2020-04-17"
0.0445719025096586,0.0814179081218989,0.05,"2020-04-17"
0.0532587350990556,0.0681697163054018,0.25,"2020-04-17"
0.0602202073657275,0.0602202073657275,0.5,"2020-04-17"
0.0432135870774447,0.111198175784142,0.005,"2020-04-18"
0.0484188998997083,0.0990985906162477,0.025,"2020-04-18"
0.0512321544112293,0.0935839532502908,0.05,"2020-04-18"
0.0612170355472331,0.078356122024884,0.25,"2020-04-18"
0.0692187407025905,0.0692187407025905,0.5,"2020-04-18"
0.0432135870774447,0.111198175784142,0.005,"2020-04-19"
0.0484188998997083,0.0990985906162477,0.025,"2020-04-19"
0.0512321544112293,0.0935839532502908,0.05,"2020-04-19"
0.0612170355472331,0.078356122024884,0.25,"2020-04-19"
0.0692187407025905,0.0692187407025905,0.5,"2020-04-19"
0.0432876512778768,0.111388759453213,0.005,"2020-04-20"
0.0485018855380088,0.099268436684911,0.025,"2020-04-20"
0.051319961714661,0.0937443477266469,0.05,"2020-04-20"
0.0613219560386171,0.0784904173685298,0.25,"2020-04-20"
0.0693373753967173,0.0693373753967173,0.5,"2020-04-20"
0.0432876512778768,0.111388759453213,0.005,"2020-04-21"
0.0485018855380088,0.099268436684911,0.025,"2020-04-21"
0.051319961714661,0.0937443477266469,0.05,"2020-04-21"
0.0613219560386171,0.0784904173685298,0.25,"2020-04-21"
0.0693373753967173,0.0693373753967173,0.5,"2020-04-21"
0.0432876512778768,0.111388759453213,0.005,"2020-04-22"
0.0485018855380088,0.099268436684911,0.025,"2020-04-22"
0.051319961714661,0.0937443477266469,0.05,"2020-04-22"
0.0613219560386171,0.0784904173685298,0.25,"2020-04-22"
0.0693373753967173,0.0693373753967173,0.5,"2020-04-22"
0.0432876512778768,0.111388759453213,0.005,"2020-04-23"
0.0485018855380088,0.099268436684911,0.025,"2020-04-23"
0.051319961714661,0.0937443477266469,0.05,"2020-04-23"
0.0613219560386171,0.0784904173685298,0.25,"2020-04-23"
0.0693373753967173,0.0693373753967173,0.5,"2020-04-23"
0.0496159964335008,0.127672999772738,0.005,"2020-04-24"
0.0555925144661705,0.113780772463276,0.025,"2020-04-24"
0.0588225732335671,0.107449101190743,0.05,"2020-04-24"
0.0702867876239405,0.0899651552638359,0.25,"2020-04-24"
0.0794740039903726,0.0794740039903726,0.5,"2020-04-24"
0.0606724835514232,0.156123801505315,0.005,"2020-04-25"
0.0679808159058471,0.139135813890159,0.025,"2020-04-25"
0.0719306647756096,0.13139318552935,0.05,"2020-04-25"
0.0859495782113633,0.11001309648718,0.25,"2020-04-25"
0.0971840847000682,0.0971840847000682,0.5,"2020-04-25"
0.0653331799496633,0.168116810473518,0.005,"2020-04-26"
0.0732029186663723,0.149823851509625,0.025,"2020-04-26"
0.0774561842635099,0.141486455339723,0.05,"2020-04-26"
0.0925519927846919,0.118464005573875,0.25,"2020-04-26"
0.104649503733788,0.104649503733788,0.5,"2020-04-26"
0.0750291779258992,0.193066770897583,0.005,"2020-04-27"
0.084066852609134,0.172058981686182,0.025,"2020-04-27"
0.0889513388915958,0.162484245217634,0.05,"2020-04-27"
0.106287493420485,0.13604506865983,0.25,"2020-04-27"
0.120180377589901,0.120180377589901,0.5,"2020-04-27"
0.0971388347088223,0.249959837818143,0.005,"2020-04-28"
0.108839738430224,0.222761456865343,0.025,"2020-04-28"
0.115163588947394,0.210365229572044,0.05,"2020-04-28"
0.137608375040233,0.176134935805232,0.25,"2020-04-28"
0.155595225173318,0.155595225173318,0.5,"2020-04-28"
0.109384170653944,0.281469812135278,0.005,"2020-04-29"
0.122560092038051,0.250842799235957,0.025,"2020-04-29"
0.129681128091589,0.236883901687105,0.05,"2020-04-29"
0.15495530725618,0.198338531998997,0.25,"2020-04-29"
0.175209582391164,0.175209582391164,0.5,"2020-04-29"
0.109384170653944,0.281469812135278,0.005,"2020-04-30"
0.122560092038051,0.250842799235957,0.025,"2020-04-30"
0.129681128091589,0.236883901687105,0.05,"2020-04-30"
0.15495530725618,0.198338531998997,0.25,"2020-04-30"
0.175209582391164,0.175209582391164,0.5,"2020-04-30"
0.134371472040719,0.345767698978097,0.005,"2020-05-01"
0.150557250488281,0.308144368446007,0.025,"2020-05-01"
0.159304988769318,0.290996753754674,0.05,"2020-05-01"
0.190352704710879,0.243646227308479,0.25,"2020-05-01"
0.215233788954922,0.215233788954922,0.5,"2020-05-01"
0.149012559405165,0.383442474818969,0.005,"2020-05-02"
0.166961936872024,0.341719714096111,0.025,"2020-05-02"
0.176662826878415,0.322703698910426,0.05,"2020-05-02"
0.211093495426383,0.270193869050175,0.25,"2020-05-02"
0.238685617382574,0.238685617382574,0.5,"2020-05-02"
0.15056139385633,0.387427970520875,0.005,"2020-05-03"
0.168697336900671,0.345271544008615,0.025,"2020-05-03"
0.178499057821643,0.326057876627967,0.05,"2020-05-03"
0.213287598255287,0.273002260333089,0.25,"2020-05-03"
0.241166512339853,0.241166512339853,0.5,"2020-05-03"
0.15056139385633,0.387427970520875,0.005,"2020-05-04"
0.168697336900671,0.345271544008615,0.025,"2020-05-04"
0.178499057821643,0.326057876627967,0.05,"2020-05-04"
0.213287598255287,0.273002260333089,0.25,"2020-05-04"
0.241166512339853,0.241166512339853,0.5,"2020-05-04"
0.156709231773174,0.403247725547101,0.005,"2020-05-05"
0.175585715506267,0.359369935604863,0.025,"2020-05-05"
0.185787667787914,0.339371721071596,0.05,"2020-05-05"
0.221996720495466,0.284149697298647,0.25,"2020-05-05"
0.251014007709422,0.251014007709422,0.5,"2020-05-05"
0.161266123535994,0.414973622088929,0.005,"2020-05-06"
0.180691509795512,0.369819925569292,0.025,"2020-05-06"
0.191190121002679,0.349240190100426,0.05,"2020-05-06"
0.228452083817412,0.292412384827499,0.25,"2020-05-06"
0.258313154359182,0.258313154359182,0.5,"2020-05-06"
0.161266123535994,0.414973622088929,0.005,"2020-05-07"
0.180691509795512,0.369819925569292,0.025,"2020-05-07"
0.191190121002679,0.349240190100426,0.05,"2020-05-07"
0.228452083817412,0.292412384827499,0.25,"2020-05-07"
0.258313154359182,0.258313154359182,0.5,"2020-05-07"
0.161266123535994,0.414973622088929,0.005,"2020-05-08"
0.180691509795512,0.369819925569292,0.025,"2020-05-08"
0.191190121002679,0.349240190100426,0.05,"2020-05-08"
0.228452083817412,0.292412384827499,0.25,"2020-05-08"
0.258313154359182,0.258313154359182,0.5,"2020-05-08"
0.161266123535994,0.414973622088929,0.005,"2020-05-09"
0.180691509795512,0.369819925569292,0.025,"2020-05-09"
0.191190121002679,0.349240190100426,0.05,"2020-05-09"
0.228452083817412,0.292412384827499,0.25,"2020-05-09"
0.258313154359182,0.258313154359182,0.5,"2020-05-09"
0.161266123535994,0.414973622088929,0.005,"2020-05-10"
0.180691509795512,0.369819925569292,0.025,"2020-05-10"
0.191190121002679,0.349240190100426,0.05,"2020-05-10"
0.228452083817412,0.292412384827499,0.25,"2020-05-10"
0.258313154359182,0.258313154359182,0.5,"2020-05-10"
0.161266123535994,0.414973622088929,0.005,"2020-05-11"
0.180691509795512,0.369819925569292,0.025,"2020-05-11"
0.191190121002679,0.349240190100426,0.05,"2020-05-11"
0.228452083817412,0.292412384827499,0.25,"2020-05-11"
0.258313154359182,0.258313154359182,0.5,"2020-05-11"
0.163495389154852,0.42071001860031,0.005,"2020-05-12"
0.183189302646078,0.374932139016007,0.025,"2020-05-12"
0.193833041624017,0.354067919145085,0.05,"2020-05-12"
0.231610095958114,0.296454553521897,0.25,"2020-05-12"
0.261883951630707,0.261883951630707,0.5,"2020-05-12"
0.182269916860535,0.469021056245468,0.005,"2020-05-13"
0.204225324858643,0.417986404142957,0.025,"2020-05-13"
0.216091307310031,0.394726300962733,0.05,"2020-05-13"
0.258206382165079,0.330497068465857,0.25,"2020-05-13"
0.291956649894433,0.291956649894433,0.5,"2020-05-13"
0.188471171976811,0.484978265612657,0.005,"2020-05-14"
0.211173555057387,0.432207293535302,0.025,"2020-05-14"
0.22344324639093,0.408155826446343,0.05,"2020-05-14"
0.266991176035817,0.341741363037553,0.25,"2020-05-14"
0.301889707966073,0.301889707966073,0.5,"2020-05-14"
0.197611382952622,0.508498062406449,0.005,"2020-05-15"
0.221414754416905,0.453167877622309,0.025,"2020-05-15"
0.234279484059067,0.427949996162574,0.05,"2020-05-15"
0.279939340214196,0.358314657109861,0.25,"2020-05-15"
0.316530332276381,0.316530332276381,0.5,"2020-05-15"
0.224173935209317,0.576849420275028,0.005,"2020-05-16"
0.251176911316603,0.514081855605471,0.025,"2020-05-16"
0.265770893840267,0.485474233716471,0.05,"2020-05-16"
0.317568262405014,0.406478642714387,0.25,"2020-05-16"
0.359077747138288,0.359077747138288,0.5,"2020-05-16"
0.25861269385517,0.665468009859506,0.005,"2020-05-17"
0.289764006726095,0.59305776746997,0.025,"2020-05-17"
0.306599992278991,0.560055294838188,0.05,"2020-05-17"
0.366354740334918,0.468923992830865,0.25,"2020-05-17"
0.414241126668764,0.414241126668764,0.5,"2020-05-17"
0.288977653752946,0.743603808730823,0.005,"2020-05-18"
0.323786592055895,0.662691531605212,0.025,"2020-05-18"
0.342599371626642,0.625814079972775,0.05,"2020-05-18"
0.409370211976307,0.523982613601386,0.25,"2020-05-18"
0.462879169186318,0.462879169186318,0.5,"2020-05-18"
0.325955288393368,0.83875549122037,0.005,"2020-05-19"
0.365218384954131,0.747489663975506,0.025,"2020-05-19"
0.386438451318523,0.705893366732605,0.05,"2020-05-19"
0.461753300891803,0.591031526872203,0.25,"2020-05-19"
0.52210927427765,0.52210927427765,0.5,"2020-05-19"
0.381258329526564,0.981062522532207,0.005,"2020-05-20"
0.427182979746477,0.874312124311195,0.025,"2020-05-20"
0.452003338067424,0.825658412081253,0.05,"2020-05-20"
0.540096443960525,0.691308595554651,0.25,"2020-05-20"
0.610692683412445,0.610692683412445,0.5,"2020-05-20"
0.449957000054856,1.10025460579636,0.005,"2020-05-21"
0.504156780731598,1.02085556178828,0.025,"2020-05-21"
0.533449501979808,0.974433221253076,0.05,"2020-05-21"
0.637416042730264,0.815875005679668,0.25,"2020-05-21"
0.720732968968664,0.720732968968664,0.5,"2020-05-21"
0.507004174027287,1.1946729738399,0.005,"2020-05-22"
0.568075598699248,1.11311049802374,0.025,"2020-05-22"
0.601082156969592,1.0713735774264,0.05,"2020-05-22"
0.718229951343795,0.919314586313133,0.25,"2020-05-22"
0.812110098479726,0.812110098479726,0.5,"2020-05-22"
0.577284942232681,1.32021529639781,0.005,"2020-05-23"
0.646822069676376,1.23212831825807,0.025,"2020-05-23"
