"dev.low","dev.high","base","date"
0.684403987263055,1.18753957361534,0.05,"2020-05-23"
0.81779077414256,1.03889616163435,0.25,"2020-05-23"
0.924684559425766,0.924684559425766,0.5,"2020-05-23"
0.643595141577837,1.44139647388044,0.005,"2020-05-24"
0.721119695066022,1.34544766018923,0.025,"2020-05-24"
0.763018483342775,1.2975738981505,0.05,"2020-05-24"
0.911726827707881,1.1441619164993,0.25,"2020-05-24"
1.02922108111188,1.02922108111188,0.5,"2020-05-24"
0.721299560700379,1.58847598729716,0.005,"2020-05-25"
0.808184036300103,1.48455086045106,0.025,"2020-05-25"
0.855141472156143,1.43204731980132,0.05,"2020-05-25"
1.02294767204014,1.27080552398084,0.25,"2020-05-25"
1.15332988866781,1.15332988866781,0.5,"2020-05-25"
0.794426955331143,1.732652398171,0.005,"2020-05-26"
0.89012002541871,1.61782533948967,0.025,"2020-05-26"
0.94183813926457,1.56135931091894,0.05,"2020-05-26"
1.13787953346856,1.38996524997253,0.25,"2020-05-26"
1.26899589076076,1.26899589076076,0.5,"2020-05-26"
0.878524323676949,1.90229272773257,0.005,"2020-05-27"
0.984347381561746,1.77464219430245,0.025,"2020-05-27"
1.05295015758416,1.71318715803631,0.05,"2020-05-27"
1.26873686991427,1.5284032777384,0.25,"2020-05-27"
1.40172061343754,1.40172061343754,0.5,"2020-05-27"
0.949314356316587,2.03377490062233,0.005,"2020-05-28"
1.0866095634246,1.90777643166244,0.025,"2020-05-28"
1.16251364467253,1.84153693056828,0.05,"2020-05-28"
1.37689290740433,1.64462132056453,0.25,"2020-05-28"
1.51248968044057,1.51248968044057,0.5,"2020-05-28"
0.988970795145034,2.09136200705052,0.005,"2020-05-29"
1.14441308585283,1.98047577075374,0.025,"2020-05-29"
1.22006948436856,1.91094343051922,0.05,"2020-05-29"
1.43449000787566,1.70742508287455,0.25,"2020-05-29"
1.57188661589132,1.57188661589132,0.5,"2020-05-29"
0.99452307573373,2.09954664158763,0.005,"2020-05-30"
1.152381871172,1.99045217180125,0.025,"2020-05-30"
1.22788471479179,1.92055379095993,0.05,"2020-05-30"
1.44235172348199,1.71606531037922,0.25,"2020-05-30"
1.58009232610252,1.58009232610252,0.5,"2020-05-30"
1.01400968237125,2.12651109816567,0.005,"2020-05-31"
1.17691434994729,2.01549905798489,0.025,"2020-05-31"
1.25239225324243,1.95012967255063,0.05,"2020-05-31"
1.4665589275409,1.74265336813454,0.25,"2020-05-31"
1.60528611013711,1.60528611013711,0.5,"2020-05-31"
1.08998209410601,2.20790191734942,0.005,"2020-06-01"
1.24972265226022,2.09489765180994,0.025,"2020-06-01"
1.32528751958747,2.03107380792837,0.05,"2020-06-01"
1.53983124757009,1.82375821079139,0.25,"2020-06-01"
1.68145491476486,1.68145491476486,0.5,"2020-06-01"
1.15896196674694,2.28939780788775,0.005,"2020-06-02"
1.31925333768147,2.17106391940606,0.025,"2020-06-02"
1.39442117684517,2.10656181513391,0.05,"2020-06-02"
1.61031331758557,1.90177090621847,0.25,"2020-06-02"
1.75483730757006,1.75483730757006,0.5,"2020-06-02"
1.22131114366314,2.35695721147068,0.005,"2020-06-03"
1.37980414329987,2.23451323277587,0.025,"2020-06-03"
1.45443567753848,2.1699536393173,0.05,"2020-06-03"
1.67158277953249,1.97078942616189,0.25,"2020-06-03"
1.81941936700437,1.81941936700437,0.5,"2020-06-03"
1.29863580775642,2.45127439631175,0.005,"2020-06-04"
1.45486356647329,2.32363138891074,0.025,"2020-06-04"
1.52885622866965,2.25900461547835,0.05,"2020-06-04"
1.74901886041923,2.05277740952183,0.25,"2020-06-04"
1.90097950637174,1.90097950637174,0.5,"2020-06-04"
1.38184820694792,2.5507366552989,0.005,"2020-06-05"
1.53723416517079,2.41934932940473,0.025,"2020-06-05"
1.61104376882168,2.35264319649554,0.05,"2020-06-05"
1.83455533110013,2.14324954528301,0.25,"2020-06-05"
1.99169577815459,1.99169577815459,0.5,"2020-06-05"
1.41598193593438,2.59163666496289,0.005,"2020-06-06"
1.57144607871634,2.45855091610518,0.025,"2020-06-06"
1.64484357640248,2.39108346667901,0.05,"2020-06-06"
1.87015556550185,2.18015606848176,0.25,"2020-06-06"
2.02863056889755,2.02863056889755,0.5,"2020-06-06"
1.44647474919806,2.63095688431626,0.005,"2020-06-07"
1.60219513504113,2.49597055750802,0.025,"2020-06-07"
1.67567749750114,2.42771980058698,0.05,"2020-06-07"
1.90256738493433,2.21492369584984,0.25,"2020-06-07"
2.06244692203509,2.06244692203509,0.5,"2020-06-07"
1.49197578542194,2.69064929329568,0.005,"2020-06-08"
1.64737265573075,2.55344345996679,0.025,"2020-06-08"
1.72166991135947,2.48396111055357,0.05,"2020-06-08"
1.95083692106147,2.26785048885756,0.25,"2020-06-08"
2.11435238095051,2.11435238095051,0.5,"2020-06-08"
1.55417007938984,2.77542399647591,0.005,"2020-06-09"
1.70881295161031,2.63266749990356,0.025,"2020-06-09"
1.78385877441072,2.5619057126559,0.05,"2020-06-09"
2.0170855232868,2.34101398091958,0.25,"2020-06-09"
2.1859883725924,2.1859883725924,0.5,"2020-06-09"
1.6479393324488,2.90688042922832,0.005,"2020-06-10"
1.80417538266309,2.75699223624176,0.025,"2020-06-10"
1.88035357132806,2.68349002262902,0.05,"2020-06-10"
2.12792273876527,2.45466745847666,0.25,"2020-06-10"
2.2961869930974,2.2961869930974,0.5,"2020-06-10"
1.6851852727237,2.9549036506452,0.005,"2020-06-11"
1.84211934752481,2.80308672201583,0.025,"2020-06-11"
1.91875547748177,2.72781185968032,0.05,"2020-06-11"
2.16810373786712,2.49639009319211,0.25,"2020-06-11"
2.33647080415217,2.33647080415217,0.5,"2020-06-11"
1.7028331665974,2.98001512660766,0.005,"2020-06-12"
1.8597203071532,2.82700709184593,0.025,"2020-06-12"
1.93675154846621,2.75095209813093,0.05,"2020-06-12"
2.18885412158216,2.51800155901083,0.25,"2020-06-12"
2.3574521142511,2.3574521142511,0.5,"2020-06-12"
1.74835311291052,3.03369468784361,0.005,"2020-06-13"
1.90521376968324,2.88858667054466,0.025,"2020-06-13"
1.98337252761147,2.81073472932402,0.05,"2020-06-13"
2.24251598046038,2.57358133920123,0.25,"2020-06-13"
2.41134183103478,2.41134183103478,0.5,"2020-06-13"
1.80730987555369,3.11039461370942,0.005,"2020-06-14"
1.96629458821181,2.97471360074679,0.025,"2020-06-14"
2.04990674259788,2.89298041501242,0.05,"2020-06-14"
2.31489192754948,2.64958044579906,0.25,"2020-06-14"
2.48476660817263,2.48476660817263,0.5,"2020-06-14"
1.8879955320746,3.21333515081187,0.005,"2020-06-15"
2.05181363131712,3.0711353439988,0.025,"2020-06-15"
2.14519148158277,2.99860961763055,0.05,"2020-06-15"
2.40929033476085,2.74938858288915,0.25,"2020-06-15"
2.58113043368374,2.58113043368374,0.5,"2020-06-15"
1.98002734065591,3.34066130635752,0.005,"2020-06-16"
2.16632868821773,3.19157777397093,0.025,"2020-06-16"
2.25861785544809,3.11815296787767,0.05,"2020-06-16"
2.52232291190783,2.87088994173588,0.25,"2020-06-16"
2.69721945563389,2.69721945563389,0.5,"2020-06-16"
2.09659465207265,3.47433907265668,0.005,"2020-06-17"
2.28305534893966,3.31952471443097,0.025,"2020-06-17"
2.3756786624942,3.24132637165595,0.05,"2020-06-17"
2.63984585476748,2.99728545323013,0.25,"2020-06-17"
2.81814762843601,2.81814762843601,0.5,"2020-06-17"
2.22082227345776,3.62107783736822,0.005,"2020-06-18"
2.40434730947264,3.45619946570266,0.025,"2020-06-18"
2.49661492946989,3.37390483086105,0.05,"2020-06-18"
2.7620185997932,3.12416426843776,0.25,"2020-06-18"
2.94526557127992,2.94526557127992,0.5,"2020-06-18"
2.34696662867684,3.77741970927346,0.005,"2020-06-19"
2.52735793461967,3.60265274608569,0.025,"2020-06-19"
2.62023994060498,3.51582172658027,0.05,"2020-06-19"
2.88859653207505,3.25793278962046,0.25,"2020-06-19"
3.07516487487765,3.07516487487765,0.5,"2020-06-19"
2.47396887541589,3.94363809773408,0.005,"2020-06-20"
2.65413394655707,3.75720185285094,0.025,"2020-06-20"
2.74665472416673,3.66556788553273,0.05,"2020-06-20"
3.02090766849749,3.39847273642034,0.25,"2020-06-20"
3.21324068714676,3.21324068714676,0.5,"2020-06-20"
2.57963955759487,4.0653642798112,0.005,"2020-06-21"
2.75991530154944,3.88864202536041,0.025,"2020-06-21"
2.85304813729523,3.79355256635538,0.05,"2020-06-21"
3.13513293780178,3.51685930946729,0.25,"2020-06-21"
3.32824664474128,3.32824664474128,0.5,"2020-06-21"
2.67780188835148,4.18360552369223,0.005,"2020-06-22"
2.85909499982747,4.01391089595597,0.025,"2020-06-22"
2.95350020436926,3.91888066682739,0.05,"2020-06-22"
3.24564865045557,3.63265119049387,0.25,"2020-06-22"
3.43996002300426,3.43996002300426,0.5,"2020-06-22"
2.7436264352105,4.25667852388018,0.005,"2020-06-23"
2.92487637050456,4.08170188951821,0.025,"2020-06-23"
3.02084379899268,3.99793031806182,0.05,"2020-06-23"
3.31580341018436,3.70690400854392,0.25,"2020-06-23"
3.51134559314229,3.51134559314229,0.5,"2020-06-23"
2.78608020939623,4.3123992049975,0.005,"2020-06-24"
2.96690682516677,4.13317293574791,0.025,"2020-06-24"
3.06953207910974,4.04776074348306,0.05,"2020-06-24"
3.36340791820666,3.75761703187876,0.25,"2020-06-24"
3.55990257359667,3.55990257359667,0.5,"2020-06-24"
2.86201599022693,4.41483845995458,0.005,"2020-06-25"
3.04959644167251,4.22697687483195,0.025,"2020-06-25"
3.15625962600178,4.13864127923619,0.05,"2020-06-25"
3.4495268954812,3.84969433697064,0.25,"2020-06-25"
3.64775850089772,3.64775850089772,0.5,"2020-06-25"
2.96381673036184,4.55631227227623,0.005,"2020-06-26"
3.16908140919555,4.35652405042491,0.025,"2020-06-26"
3.27256719651863,4.26442656242235,0.05,"2020-06-26"
3.56642070794842,3.97625781705143,0.25,"2020-06-26"
3.76800563441931,3.76800563441931,0.5,"2020-06-26"
3.06008197431027,4.67854988143246,0.005,"2020-06-27"
3.26935953019779,4.47128336139364,0.025,"2020-06-27"
3.37117779697571,4.37387443551923,0.05,"2020-06-27"
3.66615374452465,4.0780974925732,0.25,"2020-06-27"
3.87128609517319,3.87128609517319,0.5,"2020-06-27"
3.16865888359962,4.80755090136643,0.005,"2020-06-28"
3.373567753866,4.59401020674068,0.025,"2020-06-28"
3.47403201614693,4.49173500066339,0.05,"2020-06-28"
3.77138724115465,4.18671957512126,0.25,"2020-06-28"
3.98104364545256,3.98104364545256,0.5,"2020-06-28"
3.29271910473711,4.94546068631742,0.005,"2020-06-29"
3.49298849143448,4.739961928109,0.025,"2020-06-29"
3.59194332268222,4.63261385963572,0.05,"2020-06-29"
3.89248376764763,4.31636177096378,0.25,"2020-06-29"
4.10570930963395,4.10570930963395,0.5,"2020-06-29"
3.41547641692668,5,0.005,"2020-06-30"
3.61290559551819,4.8760138368689,0.025,"2020-06-30"
3.71097318983114,4.77173361616554,0.05,"2020-06-30"
4.01609056799177,4.44802594557162,0.25,"2020-06-30"
4.23260408803217,4.23260408803217,0.5,"2020-06-30"
3.52996395866091,5,0.005,"2020-07-01"
3.72584214680753,4.98148671488823,0.025,"2020-07-01"
3.82561808146925,4.88958689835099,0.05,"2020-07-01"
4.14068691726686,4.57367490765414,0.25,"2020-07-01"
4.35655988404082,4.35655988404082,0.5,"2020-07-01"
3.64159564033573,5,0.005,"2020-07-02"
3.83709148088753,5,0.025,"2020-07-02"
3.93595988648542,4.97561647590445,0.05,"2020-07-02"
4.25781652658363,4.68888992133204,0.25,"2020-07-02"
4.47317008009714,4.47317008009714,0.5,"2020-07-02"
3.73424489862199,5,0.005,"2020-07-03"
3.92865388107874,5,0.025,"2020-07-03"
4.02721115745547,5,0.05,"2020-07-03"
4.35191313724755,4.77034577234266,0.25,"2020-07-03"
4.56350291675686,4.56350291675686,0.5,"2020-07-03"
3.82660117739349,5,0.005,"2020-07-04"
4.02193923101251,5,0.025,"2020-07-04"
4.13154001586791,5,0.05,"2020-07-04"
4.44721316399818,4.84595264177693,0.25,"2020-07-04"
4.65289395877649,4.65289395877649,0.5,"2020-07-04"
3.90412096452244,5,0.005,"2020-07-05"
4.10977649208365,5,0.025,"2020-07-05"
4.21552087978835,5,0.05,"2020-07-05"
4.52029786371943,4.89031816020095,0.25,"2020-07-05"
4.7165858206671,4.7165858206671,0.5,"2020-07-05"
3.9948191080878,5,0.005,"2020-07-06"
4.21222074186587,5,0.025,"2020-07-06"
4.31370802193292,5,0.05,"2020-07-06"
4.60932742467365,4.95198892388623,0.25,"2020-07-06"
4.79591837119414,4.79591837119414,0.5,"2020-07-06"
4.09127099347871,5,0.005,"2020-07-07"
4.29871697357542,5,0.025,"2020-07-07"
4.39613392374344,5,0.05,"2020-07-07"
4.67656688360912,4.98453154269606,0.25,"2020-07-07"
4.84760453029243,4.84760453029243,0.5,"2020-07-07"
4.20269269981337,5,0.005,"2020-07-08"
4.40699558761532,5,0.025,"2020-07-08"
4.50052541529909,5,0.05,"2020-07-08"
4.77894428420145,5,0.25,"2020-07-08"
4.94903752944614,4.94903752944614,0.5,"2020-07-08"
4.32908895216829,5,0.005,"2020-07-09"
4.52681660072246,5,0.025,"2020-07-09"
4.62093950087057,5,0.05,"2020-07-09"
4.90212381690482,5,0.25,"2020-07-09"
5,5,0.5,"2020-07-09"
4.43461005807152,5,0.005,"2020-07-10"
4.63100454206125,5,0.025,"2020-07-10"
4.72376193817808,5,0.05,"2020-07-10"
5,5,0.25,"2020-07-10"
5,5,0.5,"2020-07-10"
4.52375946027282,5,0.005,"2020-07-11"
4.71872753881264,5,0.025,"2020-07-11"
4.81099139781949,5,0.05,"2020-07-11"
5,5,0.25,"2020-07-11"
5,5,0.5,"2020-07-11"
4.58880357396111,5,0.005,"2020-07-12"
4.7824501812863,5,0.025,"2020-07-12"
4.87547027997218,5,0.05,"2020-07-12"
5,5,0.25,"2020-07-12"
5,5,0.5,"2020-07-12"
4.65737899782205,5,0.005,"2020-07-13"
4.85015040916445,5,0.025,"2020-07-13"
4.94367415866322,5,0.05,"2020-07-13"
5,5,0.25,"2020-07-13"
5,5,0.5,"2020-07-13"
4.74179295855053,5,0.005,"2020-07-14"
4.93638185204949,5,0.025,"2020-07-14"
5,5,0.05,"2020-07-14"
5,5,0.25,"2020-07-14"
5,5,0.5,"2020-07-14"
4.82224492976341,5,0.005,"2020-07-15"
5,5,0.025,"2020-07-15"
5,5,0.05,"2020-07-15"
5,5,0.25,"2020-07-15"
5,5,0.5,"2020-07-15"
4.9094117162989,5,0.005,"2020-07-16"
5,5,0.025,"2020-07-16"
5,5,0.05,"2020-07-16"
5,5,0.25,"2020-07-16"
5,5,0.5,"2020-07-16"
5,5,0.005,"2020-07-17"
5,5,0.025,"2020-07-17"
5,5,0.05,"2020-07-17"
5,5,0.25,"2020-07-17"
5,5,0.5,"2020-07-17"
5,5,0.005,"2020-07-18"
5,5,0.025,"2020-07-18"
5,5,0.05,"2020-07-18"
5,5,0.25,"2020-07-18"
5,5,0.5,"2020-07-18"
5,5,0.005,"2020-07-19"
5,5,0.025,"2020-07-19"
5,5,0.05,"2020-07-19"
5,5,0.25,"2020-07-19"
5,5,0.5,"2020-07-19"
5,5,0.005,"2020-07-20"
5,5,0.025,"2020-07-20"
5,5,0.05,"2020-07-20"
5,5,0.25,"2020-07-20"
5,5,0.5,"2020-07-20"
5,5,0.005,"2020-07-21"
5,5,0.025,"2020-07-21"
5,5,0.05,"2020-07-21"
5,5,0.25,"2020-07-21"
5,5,0.5,"2020-07-21"
5,5,0.005,"2020-07-22"
5,5,0.025,"2020-07-22"
5,5,0.05,"2020-07-22"
5,5,0.25,"2020-07-22"
5,5,0.5,"2020-07-22"
5,5,0.005,"2020-07-23"
5,5,0.025,"2020-07-23"
5,5,0.05,"2020-07-23"
5,5,0.25,"2020-07-23"
5,5,0.5,"2020-07-23"
5,5,0.005,"2020-07-24"
5,5,0.025,"2020-07-24"
5,5,0.05,"2020-07-24"
5,5,0.25,"2020-07-24"
5,5,0.5,"2020-07-24"
5,5,0.005,"2020-07-25"
5,5,0.025,"2020-07-25"
5,5,0.05,"2020-07-25"
5,5,0.25,"2020-07-25"
5,5,0.5,"2020-07-25"
5,5,0.005,"2020-07-26"
5,5,0.025,"2020-07-26"
5,5,0.05,"2020-07-26"
5,5,0.25,"2020-07-26"
5,5,0.5,"2020-07-26"
5,5,0.005,"2020-07-27"
5,5,0.025,"2020-07-27"
5,5,0.05,"2020-07-27"
5,5,0.25,"2020-07-27"
5,5,0.5,"2020-07-27"
5,5,0.005,"2020-07-28"
5,5,0.025,"2020-07-28"
5,5,0.05,"2020-07-28"
5,5,0.25,"2020-07-28"
5,5,0.5,"2020-07-28"
5,5,0.005,"2020-07-29"
5,5,0.025,"2020-07-29"
5,5,0.05,"2020-07-29"
5,5,0.25,"2020-07-29"
5,5,0.5,"2020-07-29"
5,5,0.005,"2020-07-30"
5,5,0.025,"2020-07-30"
5,5,0.05,"2020-07-30"
5,5,0.25,"2020-07-30"
5,5,0.5,"2020-07-30"
